ID,Все 18+_TVR,Канал_ПЕРВЫЙ КАНАЛ,Канал_РЕН ТВ,Канал_РОССИЯ 1,Канал_СТС,Канал_ТНТ,day,year,month,hour,holidays
40347,1.84,0,0,1,0,0,27,2019,12,8,0
40348,1.85,0,0,1,0,0,27,2019,12,9,0
40349,1.89,0,0,1,0,0,27,2019,12,10,0
40350,1.93,0,0,1,0,0,27,2019,12,11,0
40351,1.3,0,0,1,0,0,27,2019,12,12,0
40352,1.48,0,0,1,0,0,27,2019,12,13,0
40353,0.92,0,0,1,0,0,27,2019,12,14,0
40354,1.9,0,0,1,0,0,27,2019,12,15,0
40355,2.88,0,0,1,0,0,27,2019,12,16,0
40356,2.58,0,0,1,0,0,27,2019,12,17,0
40357,2.52,0,0,1,0,0,27,2019,12,18,0
40358,4.04,0,0,1,0,0,27,2019,12,19,0
40359,4.26,0,0,1,0,0,27,2019,12,20,0
40360,3.7,0,0,1,0,0,27,2019,12,21,0
40361,3.12,0,0,1,0,0,27,2019,12,22,0
40362,3.38,0,0,1,0,0,27,2019,12,23,0
40363,2.09,0,0,1,0,0,28,2019,12,0,1
40364,1.08,0,0,1,0,0,28,2019,12,1,1
40365,0.51,0,0,1,0,0,28,2019,12,2,1
40366,0.45,0,0,1,0,0,28,2019,12,3,1
40367,0.51,0,0,1,0,0,28,2019,12,4,1
40368,0.1,0,0,0,1,0,27,2019,12,5,0
40369,0.06,0,0,0,1,0,27,2019,12,6,0
40370,0.17,0,0,0,1,0,27,2019,12,7,0
40371,0.59,0,0,0,1,0,27,2019,12,8,0
40372,0.42,0,0,0,1,0,27,2019,12,9,0
40373,0.71,0,0,0,1,0,27,2019,12,10,0
40374,0.85,0,0,0,1,0,27,2019,12,11,0
40375,0.92,0,0,0,1,0,27,2019,12,12,0
40376,1.03,0,0,0,1,0,27,2019,12,13,0
40377,1.27,0,0,0,1,0,27,2019,12,14,0
40378,1.08,0,0,0,1,0,27,2019,12,15,0
40379,1.04,0,0,0,1,0,27,2019,12,16,0
40380,1.58,0,0,0,1,0,27,2019,12,17,0
40381,2.06,0,0,0,1,0,27,2019,12,18,0
40382,2.87,0,0,0,1,0,27,2019,12,19,0
40383,1.55,0,0,0,1,0,27,2019,12,20,0
40384,1.46,0,0,0,1,0,27,2019,12,21,0
40385,1.33,0,0,0,1,0,27,2019,12,22,0
40386,1.85,0,0,0,1,0,27,2019,12,23,0
40387,1.84,0,0,0,1,0,28,2019,12,0,1
40388,1.31,0,0,0,1,0,28,2019,12,1,1
40389,0.82,0,0,0,1,0,28,2019,12,2,1
40390,0.72,0,0,0,1,0,28,2019,12,3,1
40391,0.23,0,0,0,1,0,28,2019,12,4,1
40392,0.95,0,1,0,0,0,27,2019,12,5,0
40393,1.0,0,1,0,0,0,27,2019,12,6,0
40394,0.79,0,1,0,0,0,27,2019,12,7,0
40395,0.79,0,1,0,0,0,27,2019,12,8,0
40396,0.8,0,1,0,0,0,27,2019,12,9,0
40397,0.77,0,1,0,0,0,27,2019,12,10,0
40398,0.76,0,1,0,0,0,27,2019,12,11,0
40399,0.78,0,1,0,0,0,27,2019,12,12,0
40400,0.46,0,1,0,0,0,27,2019,12,13,0
40401,0.37,0,1,0,0,0,27,2019,12,14,0
40402,0.36,0,1,0,0,0,27,2019,12,15,0
40403,0.58,0,1,0,0,0,27,2019,12,16,0
40404,1.01,0,1,0,0,0,27,2019,12,17,0
40405,1.16,0,1,0,0,0,27,2019,12,18,0
40406,0.8,0,1,0,0,0,27,2019,12,19,0
40407,1.62,0,1,0,0,0,27,2019,12,20,0
40408,1.51,0,1,0,0,0,27,2019,12,21,0
40409,1.78,0,1,0,0,0,27,2019,12,22,0
40410,1.12,0,1,0,0,0,27,2019,12,23,0
40411,0.93,0,1,0,0,0,28,2019,12,0,1
40412,0.43,0,1,0,0,0,28,2019,12,1,1
40413,0.19,0,1,0,0,0,28,2019,12,2,1
40414,0.34,0,1,0,0,0,28,2019,12,3,1
40415,0.35,0,1,0,0,0,28,2019,12,4,1
40416,0.07,0,0,0,0,1,27,2019,12,5,0
40417,0.07,0,0,0,0,1,27,2019,12,6,0
40418,0.19,0,0,0,0,1,27,2019,12,7,0
40419,0.18,0,0,0,0,1,27,2019,12,8,0
40420,0.31,0,0,0,0,1,27,2019,12,9,0
40421,0.31,0,0,0,0,1,27,2019,12,10,0
40422,0.29,0,0,0,0,1,27,2019,12,11,0
40423,0.32,0,0,0,0,1,27,2019,12,12,0
40424,0.18,0,0,0,0,1,27,2019,12,13,0
40425,0.55,0,0,0,0,1,27,2019,12,14,0
40426,0.98,0,0,0,0,1,27,2019,12,15,0
40427,1.27,0,0,0,0,1,27,2019,12,16,0
40428,1.21,0,0,0,0,1,27,2019,12,17,0
40429,1.26,0,0,0,0,1,27,2019,12,18,0
40430,1.37,0,0,0,0,1,27,2019,12,19,0
40431,1.92,0,0,0,0,1,27,2019,12,20,0
40432,2.0,0,0,0,0,1,27,2019,12,21,0
40433,2.05,0,0,0,0,1,27,2019,12,22,0
40434,1.43,0,0,0,0,1,27,2019,12,23,0
40435,1.49,0,0,0,0,1,28,2019,12,0,1
40436,0.95,0,0,0,0,1,28,2019,12,1,1
40437,0.22,0,0,0,0,1,28,2019,12,2,1
40438,0.21,0,0,0,0,1,28,2019,12,3,1
40439,0.09,0,0,0,0,1,28,2019,12,4,1
40440,0.6,1,0,0,0,0,28,2019,12,5,1
40441,0.58,1,0,0,0,0,28,2019,12,6,1
40442,1.01,1,0,0,0,0,28,2019,12,7,1
40443,1.32,1,0,0,0,0,28,2019,12,8,1
40444,1.21,1,0,0,0,0,28,2019,12,9,1
40445,2.3,1,0,0,0,0,28,2019,12,10,1
40446,3.52,1,0,0,0,0,28,2019,12,11,1
40447,2.43,1,0,0,0,0,28,2019,12,12,1
40448,1.94,1,0,0,0,0,28,2019,12,13,1
40449,1.71,1,0,0,0,0,28,2019,12,14,1
40450,2.29,1,0,0,0,0,28,2019,12,15,1
40451,4.15,1,0,0,0,0,28,2019,12,16,1
40452,5.65,1,0,0,0,0,28,2019,12,17,1
40453,2.86,1,0,0,0,0,28,2019,12,18,1
40454,2.42,1,0,0,0,0,28,2019,12,19,1
40455,3.84,1,0,0,0,0,28,2019,12,20,1
40456,4.73,1,0,0,0,0,28,2019,12,21,1
40457,6.07,1,0,0,0,0,28,2019,12,22,1
40458,2.98,1,0,0,0,0,28,2019,12,23,1
40459,0.96,1,0,0,0,0,29,2019,12,0,1
40460,0.68,1,0,0,0,0,29,2019,12,1,1
40461,0.57,1,0,0,0,0,29,2019,12,2,1
40462,0.23,1,0,0,0,0,29,2019,12,3,1
40463,0.09,1,0,0,0,0,29,2019,12,4,1
40464,0.46,0,0,1,0,0,28,2019,12,5,1
40465,0.51,0,0,1,0,0,28,2019,12,6,1
40466,0.75,0,0,1,0,0,28,2019,12,7,1
40467,0.52,0,0,1,0,0,28,2019,12,8,1
40468,1.44,0,0,1,0,0,28,2019,12,9,1
40469,2.16,0,0,1,0,0,28,2019,12,10,1
40470,2.08,0,0,1,0,0,28,2019,12,11,1
40471,0.82,0,0,1,0,0,28,2019,12,12,1
40472,1.07,0,0,1,0,0,28,2019,12,13,1
40473,0.98,0,0,1,0,0,28,2019,12,14,1
40474,1.28,0,0,1,0,0,28,2019,12,15,1
40475,1.63,0,0,1,0,0,28,2019,12,16,1
40476,1.56,0,0,1,0,0,28,2019,12,17,1
40477,3.46,0,0,1,0,0,28,2019,12,18,1
40478,3.67,0,0,1,0,0,28,2019,12,19,1
40479,3.2,0,0,1,0,0,28,2019,12,20,1
40480,2.7,0,0,1,0,0,28,2019,12,21,1
40481,2.71,0,0,1,0,0,28,2019,12,22,1
40482,2.57,0,0,1,0,0,28,2019,12,23,1
40483,2.18,0,0,1,0,0,29,2019,12,0,1
40484,1.7,0,0,1,0,0,29,2019,12,1,1
40485,0.53,0,0,1,0,0,29,2019,12,2,1
40486,0.53,0,0,1,0,0,29,2019,12,3,1
40487,0.31,0,0,1,0,0,29,2019,12,4,1
40488,0.21,0,0,0,1,0,28,2019,12,5,1
40489,0.21,0,0,0,1,0,28,2019,12,6,1
40490,0.17,0,0,0,1,0,28,2019,12,7,1
40491,0.35,0,0,0,1,0,28,2019,12,8,1
40492,0.76,0,0,0,1,0,28,2019,12,9,1
40493,1.08,0,0,0,1,0,28,2019,12,10,1
40494,1.72,0,0,0,1,0,28,2019,12,11,1
40495,1.41,0,0,0,1,0,28,2019,12,12,1
40496,0.63,0,0,0,1,0,28,2019,12,13,1
40497,1.05,0,0,0,1,0,28,2019,12,14,1
40498,1.39,0,0,0,1,0,28,2019,12,15,1
40499,0.66,0,0,0,1,0,28,2019,12,16,1
40500,0.55,0,0,0,1,0,28,2019,12,17,1
40501,0.81,0,0,0,1,0,28,2019,12,18,1
40502,1.3,0,0,0,1,0,28,2019,12,19,1
40503,1.72,0,0,0,1,0,28,2019,12,20,1
40504,2.01,0,0,0,1,0,28,2019,12,21,1
40505,1.56,0,0,0,1,0,28,2019,12,22,1
40506,1.62,0,0,0,1,0,28,2019,12,23,1
40507,1.03,0,0,0,1,0,29,2019,12,0,1
40508,1.22,0,0,0,1,0,29,2019,12,1,1
40509,0.65,0,0,0,1,0,29,2019,12,2,1
40510,0.01,0,0,0,1,0,29,2019,12,3,1
40511,0.0,0,0,0,1,0,29,2019,12,4,1
40512,0.33,0,1,0,0,0,28,2019,12,5,1
40513,0.44,0,1,0,0,0,28,2019,12,6,1
40514,0.63,0,1,0,0,0,28,2019,12,7,1
40515,0.33,0,1,0,0,0,28,2019,12,8,1
40516,0.5,0,1,0,0,0,28,2019,12,9,1
40517,1.14,0,1,0,0,0,28,2019,12,10,1
40518,1.23,0,1,0,0,0,28,2019,12,11,1
40519,1.91,0,1,0,0,0,28,2019,12,12,1
40520,1.79,0,1,0,0,0,28,2019,12,13,1
40521,1.12,0,1,0,0,0,28,2019,12,14,1
40522,1.58,0,1,0,0,0,28,2019,12,15,1
40523,1.85,0,1,0,0,0,28,2019,12,16,1
40524,1.45,0,1,0,0,0,28,2019,12,17,1
40525,0.51,0,1,0,0,0,28,2019,12,18,1
40526,0.48,0,1,0,0,0,28,2019,12,19,1
40527,0.58,0,1,0,0,0,28,2019,12,20,1
40528,0.61,0,1,0,0,0,28,2019,12,21,1
40529,0.88,0,1,0,0,0,28,2019,12,22,1
40530,1.71,0,1,0,0,0,28,2019,12,23,1
40531,2.39,0,1,0,0,0,29,2019,12,0,1
40532,1.83,0,1,0,0,0,29,2019,12,1,1
40533,1.74,0,1,0,0,0,29,2019,12,2,1
40534,1.6,0,1,0,0,0,29,2019,12,3,1
40535,1.37,0,1,0,0,0,29,2019,12,4,1
40536,0.03,0,0,0,0,1,28,2019,12,5,1
40537,0.13,0,0,0,0,1,28,2019,12,6,1
40538,0.6,0,0,0,0,1,28,2019,12,7,1
40539,0.26,0,0,0,0,1,28,2019,12,8,1
40540,0.26,0,0,0,0,1,28,2019,12,9,1
40541,0.32,0,0,0,0,1,28,2019,12,10,1
40542,0.6,0,0,0,0,1,28,2019,12,11,1
40543,1.38,0,0,0,0,1,28,2019,12,12,1
40544,1.73,0,0,0,0,1,28,2019,12,13,1
40545,1.04,0,0,0,0,1,28,2019,12,14,1
40546,0.73,0,0,0,0,1,28,2019,12,15,1
40547,0.75,0,0,0,0,1,28,2019,12,16,1
40548,1.37,0,0,0,0,1,28,2019,12,17,1
40549,1.16,0,0,0,0,1,28,2019,12,18,1
40550,1.68,0,0,0,0,1,28,2019,12,19,1
40551,1.86,0,0,0,0,1,28,2019,12,20,1
40552,1.4,0,0,0,0,1,28,2019,12,21,1
40553,1.07,0,0,0,0,1,28,2019,12,22,1
40554,1.45,0,0,0,0,1,28,2019,12,23,1
40555,1.19,0,0,0,0,1,29,2019,12,0,1
40556,0.67,0,0,0,0,1,29,2019,12,1,1
40557,0.17,0,0,0,0,1,29,2019,12,2,1
40558,0.14,0,0,0,0,1,29,2019,12,3,1
40559,0.07,0,0,0,0,1,29,2019,12,4,1
40560,0.05,1,0,0,0,0,29,2019,12,5,1
40561,0.29,1,0,0,0,0,29,2019,12,6,1
40562,0.24,1,0,0,0,0,29,2019,12,7,1
40563,0.15,1,0,0,0,0,29,2019,12,8,1
40564,0.45,1,0,0,0,0,29,2019,12,9,1
40565,1.15,1,0,0,0,0,29,2019,12,10,1
40566,2.36,1,0,0,0,0,29,2019,12,11,1
40567,3.73,1,0,0,0,0,29,2019,12,12,1
40568,4.36,1,0,0,0,0,29,2019,12,13,1
40569,3.51,1,0,0,0,0,29,2019,12,14,1
40570,3.72,1,0,0,0,0,29,2019,12,15,1
40571,2.77,1,0,0,0,0,29,2019,12,16,1
40572,3.67,1,0,0,0,0,29,2019,12,17,1
40573,2.48,1,0,0,0,0,29,2019,12,18,1
40574,2.69,1,0,0,0,0,29,2019,12,19,1
40575,3.53,1,0,0,0,0,29,2019,12,20,1
40576,3.94,1,0,0,0,0,29,2019,12,21,1
40577,7.47,1,0,0,0,0,29,2019,12,22,1
40578,7.68,1,0,0,0,0,29,2019,12,23,1
40579,3.69,1,0,0,0,0,30,2019,12,0,0
40580,2.65,1,0,0,0,0,30,2019,12,1,0
40581,1.02,1,0,0,0,0,30,2019,12,2,0
40582,0.65,1,0,0,0,0,30,2019,12,3,0
40583,0.69,1,0,0,0,0,30,2019,12,4,0
40584,0.26,0,0,1,0,0,29,2019,12,5,1
40585,0.08,0,0,1,0,0,29,2019,12,6,1
40586,0.34,0,0,1,0,0,29,2019,12,7,1
40587,0.49,0,0,1,0,0,29,2019,12,8,1
40588,1.11,0,0,1,0,0,29,2019,12,9,1
40589,2.06,0,0,1,0,0,29,2019,12,10,1
40590,2.34,0,0,1,0,0,29,2019,12,11,1
40591,2.07,0,0,1,0,0,29,2019,12,12,1
40592,1.76,0,0,1,0,0,29,2019,12,13,1
40593,2.48,0,0,1,0,0,29,2019,12,14,1
40594,2.62,0,0,1,0,0,29,2019,12,15,1
40595,3.06,0,0,1,0,0,29,2019,12,16,1
40596,3.45,0,0,1,0,0,29,2019,12,17,1
40597,4.03,0,0,1,0,0,29,2019,12,18,1
40598,3.73,0,0,1,0,0,29,2019,12,19,1
40599,5.05,0,0,1,0,0,29,2019,12,20,1
40600,4.63,0,0,1,0,0,29,2019,12,21,1
40601,4.1,0,0,1,0,0,29,2019,12,22,1
40602,4.52,0,0,1,0,0,29,2019,12,23,1
40603,3.07,0,0,1,0,0,30,2019,12,0,0
40604,1.89,0,0,1,0,0,30,2019,12,1,0
40605,1.05,0,0,1,0,0,30,2019,12,2,0
40606,0.57,0,0,1,0,0,30,2019,12,3,0
40607,0.21,0,0,1,0,0,30,2019,12,4,0
40608,0.01,0,0,0,1,0,29,2019,12,5,1
40609,0.09,0,0,0,1,0,29,2019,12,6,1
40610,0.0,0,0,0,1,0,29,2019,12,7,1
40611,0.25,0,0,0,1,0,29,2019,12,8,1
40612,0.52,0,0,0,1,0,29,2019,12,9,1
40613,0.6,0,0,0,1,0,29,2019,12,10,1
40614,1.09,0,0,0,1,0,29,2019,12,11,1
40615,1.19,0,0,0,1,0,29,2019,12,12,1
40616,1.19,0,0,0,1,0,29,2019,12,13,1
40617,1.74,0,0,0,1,0,29,2019,12,14,1
40618,1.82,0,0,0,1,0,29,2019,12,15,1
40619,1.42,0,0,0,1,0,29,2019,12,16,1
40620,1.15,0,0,0,1,0,29,2019,12,17,1
40621,0.86,0,0,0,1,0,29,2019,12,18,1
40622,0.95,0,0,0,1,0,29,2019,12,19,1
40623,1.37,0,0,0,1,0,29,2019,12,20,1
40624,2.39,0,0,0,1,0,29,2019,12,21,1
40625,2.41,0,0,0,1,0,29,2019,12,22,1
40626,2.32,0,0,0,1,0,29,2019,12,23,1
40627,1.8,0,0,0,1,0,30,2019,12,0,0
40628,1.28,0,0,0,1,0,30,2019,12,1,0
40629,1.31,0,0,0,1,0,30,2019,12,2,0
40630,0.47,0,0,0,1,0,30,2019,12,3,0
40631,0.09,0,0,0,1,0,30,2019,12,4,0
40632,1.45,0,1,0,0,0,29,2019,12,5,1
40633,1.15,0,1,0,0,0,29,2019,12,6,1
40634,1.26,0,1,0,0,0,29,2019,12,7,1
40635,1.03,0,1,0,0,0,29,2019,12,8,1
40636,0.96,0,1,0,0,0,29,2019,12,9,1
40637,1.82,0,1,0,0,0,29,2019,12,10,1
40638,2.27,0,1,0,0,0,29,2019,12,11,1
40639,2.2,0,1,0,0,0,29,2019,12,12,1
40640,1.45,0,1,0,0,0,29,2019,12,13,1
40641,1.23,0,1,0,0,0,29,2019,12,14,1
40642,1.16,0,1,0,0,0,29,2019,12,15,1
40643,1.1,0,1,0,0,0,29,2019,12,16,1
40644,1.65,0,1,0,0,0,29,2019,12,17,1
40645,1.61,0,1,0,0,0,29,2019,12,18,1
40646,1.85,0,1,0,0,0,29,2019,12,19,1
40647,1.83,0,1,0,0,0,29,2019,12,20,1
40648,1.56,0,1,0,0,0,29,2019,12,21,1
40649,1.86,0,1,0,0,0,29,2019,12,22,1
40650,1.31,0,1,0,0,0,29,2019,12,23,1
40651,0.93,0,1,0,0,0,30,2019,12,0,0
40652,0.9,0,1,0,0,0,30,2019,12,1,0
40653,0.28,0,1,0,0,0,30,2019,12,2,0
40654,0.14,0,1,0,0,0,30,2019,12,3,0
40655,0.29,0,1,0,0,0,30,2019,12,4,0
40656,0.07,0,0,0,0,1,29,2019,12,5,1
40657,0.05,0,0,0,0,1,29,2019,12,6,1
40658,0.44,0,0,0,0,1,29,2019,12,7,1
40659,0.19,0,0,0,0,1,29,2019,12,8,1
40660,0.31,0,0,0,0,1,29,2019,12,9,1
40661,0.79,0,0,0,0,1,29,2019,12,10,1
40662,0.86,0,0,0,0,1,29,2019,12,11,1
40663,0.7,0,0,0,0,1,29,2019,12,12,1
40664,0.91,0,0,0,0,1,29,2019,12,13,1
40665,1.07,0,0,0,0,1,29,2019,12,14,1
40666,0.81,0,0,0,0,1,29,2019,12,15,1
40667,1.12,0,0,0,0,1,29,2019,12,16,1
40668,0.79,0,0,0,0,1,29,2019,12,17,1
40669,0.51,0,0,0,0,1,29,2019,12,18,1
40670,1.33,0,0,0,0,1,29,2019,12,19,1
40671,1.93,0,0,0,0,1,29,2019,12,20,1
40672,1.47,0,0,0,0,1,29,2019,12,21,1
40673,0.9,0,0,0,0,1,29,2019,12,22,1
40674,0.73,0,0,0,0,1,29,2019,12,23,1
40675,0.72,0,0,0,0,1,30,2019,12,0,0
40676,0.5,0,0,0,0,1,30,2019,12,1,0
40677,0.49,0,0,0,0,1,30,2019,12,2,0
40678,0.25,0,0,0,0,1,30,2019,12,3,0
40679,0.0,0,0,0,0,1,30,2019,12,4,0
40680,0.65,1,0,0,0,0,30,2019,12,5,0
40681,1.1,1,0,0,0,0,30,2019,12,6,0
40682,1.19,1,0,0,0,0,30,2019,12,7,0
40683,0.93,1,0,0,0,0,30,2019,12,8,0
40684,1.74,1,0,0,0,0,30,2019,12,9,0
40685,2.19,1,0,0,0,0,30,2019,12,10,0
40686,1.51,1,0,0,0,0,30,2019,12,11,0
40687,1.12,1,0,0,0,0,30,2019,12,12,0
40688,1.23,1,0,0,0,0,30,2019,12,13,0
40689,1.98,1,0,0,0,0,30,2019,12,14,0
40690,2.6,1,0,0,0,0,30,2019,12,15,0
40691,2.4,1,0,0,0,0,30,2019,12,16,0
40692,2.62,1,0,0,0,0,30,2019,12,17,0
40693,2.76,1,0,0,0,0,30,2019,12,18,0
40694,4.09,1,0,0,0,0,30,2019,12,19,0
40695,5.01,1,0,0,0,0,30,2019,12,20,0
40696,4.91,1,0,0,0,0,30,2019,12,21,0
40697,6.36,1,0,0,0,0,30,2019,12,22,0
40698,6.85,1,0,0,0,0,30,2019,12,23,0
40699,0.27,0,0,1,0,0,30,2019,12,5,0
40700,1.05,0,0,1,0,0,30,2019,12,6,0
40701,1.22,0,0,1,0,0,30,2019,12,7,0
40702,1.53,0,0,1,0,0,30,2019,12,8,0
40703,2.05,0,0,1,0,0,30,2019,12,9,0
40704,2.25,0,0,1,0,0,30,2019,12,10,0
40705,2.62,0,0,1,0,0,30,2019,12,11,0
40706,1.97,0,0,1,0,0,30,2019,12,12,0
40707,1.62,0,0,1,0,0,30,2019,12,13,0
40708,1.5,0,0,1,0,0,30,2019,12,14,0
40709,1.38,0,0,1,0,0,30,2019,12,15,0
40710,1.31,0,0,1,0,0,30,2019,12,16,0
40711,2.53,0,0,1,0,0,30,2019,12,17,0
40712,4.01,0,0,1,0,0,30,2019,12,18,0
40713,4.17,0,0,1,0,0,30,2019,12,19,0
40714,6.14,0,0,1,0,0,30,2019,12,20,0
40715,5.27,0,0,1,0,0,30,2019,12,21,0
40716,3.99,0,0,1,0,0,30,2019,12,22,0
40717,3.53,0,0,1,0,0,30,2019,12,23,0
40718,0.71,0,0,0,1,0,30,2019,12,5,0
40719,0.03,0,0,0,1,0,30,2019,12,6,0
40720,0.14,0,0,0,1,0,30,2019,12,7,0
40721,0.42,0,0,0,1,0,30,2019,12,8,0
40722,0.28,0,0,0,1,0,30,2019,12,9,0
40723,0.91,0,0,0,1,0,30,2019,12,10,0
40724,1.21,0,0,0,1,0,30,2019,12,11,0
40725,0.99,0,0,0,1,0,30,2019,12,12,0
40726,1.05,0,0,0,1,0,30,2019,12,13,0
40727,0.66,0,0,0,1,0,30,2019,12,14,0
40728,0.63,0,0,0,1,0,30,2019,12,15,0
40729,1.4,0,0,0,1,0,30,2019,12,16,0
40730,2.42,0,0,0,1,0,30,2019,12,17,0
40731,2.35,0,0,0,1,0,30,2019,12,18,0
40732,2.73,0,0,0,1,0,30,2019,12,19,0
40733,2.85,0,0,0,1,0,30,2019,12,20,0
40734,1.44,0,0,0,1,0,30,2019,12,21,0
40735,1.71,0,0,0,1,0,30,2019,12,22,0
40736,1.13,0,0,0,1,0,30,2019,12,23,0
40737,0.14,0,1,0,0,0,30,2019,12,5,0
40738,0.47,0,1,0,0,0,30,2019,12,6,0
40739,0.37,0,1,0,0,0,30,2019,12,7,0
40740,0.45,0,1,0,0,0,30,2019,12,8,0
40741,0.91,0,1,0,0,0,30,2019,12,9,0
40742,1.25,0,1,0,0,0,30,2019,12,10,0
40743,1.99,0,1,0,0,0,30,2019,12,11,0
40744,2.01,0,1,0,0,0,30,2019,12,12,0
40745,1.63,0,1,0,0,0,30,2019,12,13,0
40746,1.66,0,1,0,0,0,30,2019,12,14,0
40747,0.83,0,1,0,0,0,30,2019,12,15,0
40748,1.3,0,1,0,0,0,30,2019,12,16,0
40749,1.07,0,1,0,0,0,30,2019,12,17,0
40750,1.52,0,1,0,0,0,30,2019,12,18,0
40751,1.34,0,1,0,0,0,30,2019,12,19,0
40752,1.17,0,1,0,0,0,30,2019,12,20,0
40753,1.51,0,1,0,0,0,30,2019,12,21,0
40754,1.88,0,1,0,0,0,30,2019,12,22,0
40755,2.12,0,1,0,0,0,30,2019,12,23,0
40756,0.03,0,0,0,0,1,30,2019,12,5,0
40757,0.03,0,0,0,0,1,30,2019,12,6,0
40758,0.47,0,0,0,0,1,30,2019,12,7,0
40759,0.73,0,0,0,0,1,30,2019,12,8,0
40760,0.43,0,0,0,0,1,30,2019,12,9,0
40761,0.33,0,0,0,0,1,30,2019,12,10,0
40762,0.53,0,0,0,0,1,30,2019,12,11,0
40763,0.79,0,0,0,0,1,30,2019,12,12,0
40764,0.89,0,0,0,0,1,30,2019,12,13,0
40765,0.86,0,0,0,0,1,30,2019,12,14,0
40766,0.53,0,0,0,0,1,30,2019,12,15,0
40767,0.28,0,0,0,0,1,30,2019,12,16,0
40768,0.25,0,0,0,0,1,30,2019,12,17,0
40769,0.39,0,0,0,0,1,30,2019,12,18,0
40770,0.34,0,0,0,0,1,30,2019,12,19,0
40771,0.44,0,0,0,0,1,30,2019,12,20,0
40772,0.89,0,0,0,0,1,30,2019,12,21,0
40773,1.36,0,0,0,0,1,30,2019,12,22,0
40774,0.78,0,0,0,0,1,30,2019,12,23,0
40775,10.09,1,0,0,0,0,1,2020,1,0,1
40776,7.25,1,0,0,0,0,1,2020,1,1,1
40777,4.19,1,0,0,0,0,1,2020,1,2,1
40778,2.44,1,0,0,0,0,1,2020,1,3,1
40779,2.62,1,0,0,0,0,1,2020,1,4,1
40780,10.71,0,0,1,0,0,1,2020,1,0,1
40781,9.27,0,0,1,0,0,1,2020,1,1,1
40782,5.69,0,0,1,0,0,1,2020,1,2,1
40783,3.13,0,0,1,0,0,1,2020,1,3,1
40784,1.47,0,0,1,0,0,1,2020,1,4,1
40785,3.24,0,0,0,1,0,1,2020,1,0,1
40786,1.61,0,0,0,1,0,1,2020,1,1,1
40787,1.7,0,0,0,1,0,1,2020,1,2,1
40788,1.73,0,0,0,1,0,1,2020,1,3,1
40789,1.22,0,0,0,1,0,1,2020,1,4,1
40790,1.83,0,1,0,0,0,1,2020,1,0,1
40791,2.04,0,1,0,0,0,1,2020,1,1,1
40792,2.3,0,1,0,0,0,1,2020,1,2,1
40793,2.89,0,1,0,0,0,1,2020,1,3,1
40794,1.98,0,1,0,0,0,1,2020,1,4,1
40795,4.23,0,0,0,0,1,1,2020,1,0,1
40796,3.29,0,0,0,0,1,1,2020,1,1,1
40797,1.92,0,0,0,0,1,1,2020,1,2,1
40798,2.04,0,0,0,0,1,1,2020,1,3,1
40799,1.88,0,0,0,0,1,1,2020,1,4,1
40800,1.61,1,0,0,0,0,1,2020,1,5,1
40801,1.02,1,0,0,0,0,1,2020,1,6,1
40802,1.0,1,0,0,0,0,1,2020,1,7,1
40803,1.39,1,0,0,0,0,1,2020,1,8,1
40804,1.53,1,0,0,0,0,1,2020,1,9,1
40805,2.25,1,0,0,0,0,1,2020,1,10,1
40806,2.7,1,0,0,0,0,1,2020,1,11,1
40807,2.51,1,0,0,0,0,1,2020,1,12,1
40808,2.54,1,0,0,0,0,1,2020,1,13,1
40809,3.05,1,0,0,0,0,1,2020,1,14,1
40810,3.48,1,0,0,0,0,1,2020,1,15,1
40811,4.09,1,0,0,0,0,1,2020,1,16,1
40812,4.23,1,0,0,0,0,1,2020,1,17,1
40813,5.03,1,0,0,0,0,1,2020,1,18,1
40814,4.89,1,0,0,0,0,1,2020,1,19,1
40815,6.79,1,0,0,0,0,1,2020,1,20,1
40816,7.47,1,0,0,0,0,1,2020,1,21,1
40817,6.8,1,0,0,0,0,1,2020,1,22,1
40818,5.65,1,0,0,0,0,1,2020,1,23,1
40819,4.79,1,0,0,0,0,2,2020,1,0,1
40820,3.19,1,0,0,0,0,2,2020,1,1,1
40821,0.65,1,0,0,0,0,2,2020,1,2,1
40822,0.25,1,0,0,0,0,2,2020,1,3,1
40823,0.07,1,0,0,0,0,2,2020,1,4,1
40824,0.55,0,0,1,0,0,1,2020,1,5,1
40825,0.48,0,0,1,0,0,1,2020,1,6,1
40826,0.32,0,0,1,0,0,1,2020,1,7,1
40827,0.22,0,0,1,0,0,1,2020,1,8,1
40828,0.53,0,0,1,0,0,1,2020,1,9,1
40829,1.22,0,0,1,0,0,1,2020,1,10,1
40830,1.39,0,0,1,0,0,1,2020,1,11,1
40831,1.92,0,0,1,0,0,1,2020,1,12,1
40832,2.47,0,0,1,0,0,1,2020,1,13,1
40833,2.1,0,0,1,0,0,1,2020,1,14,1
40834,1.59,0,0,1,0,0,1,2020,1,15,1
40835,2.16,0,0,1,0,0,1,2020,1,16,1
40836,4.03,0,0,1,0,0,1,2020,1,17,1
40837,6.7,0,0,1,0,0,1,2020,1,18,1
40838,9.5,0,0,1,0,0,1,2020,1,19,1
40839,7.07,0,0,1,0,0,1,2020,1,20,1
40840,5.3,0,0,1,0,0,1,2020,1,21,1
40841,5.2,0,0,1,0,0,1,2020,1,22,1
40842,6.47,0,0,1,0,0,1,2020,1,23,1
